id, version, date, weathercitycode, weathertype, high, low, wind, icon, isnight, issuetime
"402881e722964d2c012296549c70017c","0","2009-07-21","55505","40% Chance of Storms","31","27"," S 16km/h","cond094.gif","false","12:00"
"402881e722964d2c012296549c70017d","0","2009-07-22","55505","30% Chance Rain Shower","31","27"," SSW 16km/h","cond108.gif","false","12:00"
"402881e722964d2c012296549c70017e","0","2009-07-23","55505","Hazy","31","27"," SW 14km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c70017f","0","2009-07-24","55505","Hazy","31","27"," SW 14km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c700180","0","2009-07-25","55505","Very Hot","31","27"," SW 11km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c700181","0","2009-07-26","55505","Hot and Humid","35","27"," WSW 8km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c700182","0","2009-07-20","55522","Hot and Humid","34","26"," SSE 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c700183","0","2009-07-21","55522","Hot and Humid","34","26"," S 27km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c700184","0","2009-07-22","55522","Very Hot","36","27"," SSW 26km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c700185","0","2009-07-23","55522","Partly Cloudy","33","29"," NW 8km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c700186","0","2009-07-24","55522","Cloudy","31","31"," SSW 18km/h","cond001.gif","false","12:00"
"402881e722964d2c012296549c700187","0","2009-07-25","55522","Rain","28","29"," ESE 16km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c700188","0","2009-07-26","55522","Rain","35","28"," SSE 21km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c700189","0","2009-07-20","55526","Rain","26","20"," SW 26km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c70018a","0","2009-07-21","55526","Partly Cloudy","27","19"," NNW 23km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c70018b","0","2009-07-22","55526","Partly Cloudy","28","19"," N 14km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c70018c","0","2009-07-23","55526","Partly Cloudy","26","18"," ENE 10km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c70018d","0","2009-07-24","55526","Drizzle","20","18"," SE 8km/h","cond058.gif","false","12:00"
"402881e722964d2c012296549c70018e","0","2009-07-25","55526","Mostly Cloudy","24","18"," NNE 18km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c70018f","0","2009-07-26","55526","Partly Cloudy","27","19"," E 11km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c700190","0","2009-07-20","55528","30% Chance of Storms","32","22"," SW 24km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c700191","0","2009-07-21","55528","Partly Cloudy","32","22"," NNW 14km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c700192","0","2009-07-22","55528","30% Chance of Storms","30","21"," E 13km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c700193","0","2009-07-23","55528","Mostly Cloudy","25","19"," ENE 19km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c700194","0","2009-07-24","55528","Mostly Cloudy","20","19"," NE 19km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c700195","0","2009-07-25","55528","Partly Cloudy","27","20"," NNE 19km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c700196","0","2009-07-26","55528","Partly Cloudy","29","21"," E 10km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c700197","0","2009-07-20","55533","30% Chance of Storms","27","23"," S 32km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c700198","0","2009-07-21","55533","40% Chance Rain Shower","29","24"," S 19km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c700199","0","2009-07-22","55533","Hazy","27","23"," SSW 23km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c70019a","0","2009-07-23","55533","Hazy","28","23"," SW 26km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c70019b","0","2009-07-24","55533","Hazy","29","23"," SW 23km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c70019c","0","2009-07-25","55533","Hazy","29","24"," SW 19km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c70019d","0","2009-07-26","55533","Hot and Humid","31","24"," SW 18km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c70019e","0","2009-07-20","55539","40% Chance Rain Shower","34","27"," SSW 21km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c70019f","0","2009-07-21","55539","Hot and Humid","34","27"," SW 24km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001a0","0","2009-07-22","55539","Hot and Humid","34","28"," WSW 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001a1","0","2009-07-23","55539","Hot and Humid","34","28"," WSW 24km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001a2","0","2009-07-24","55539","Hot and Humid","34","28"," SW 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001a3","0","2009-07-25","55539","Hot and Humid","33","27"," NNE 8km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001a4","0","2009-07-26","55539","30% Chance of Storms","36","29"," NNE 11km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c7001a5","0","2009-07-20","55549","Rain","21","16"," NNE 24km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c7001a6","0","2009-07-21","55549","Partly Cloudy","26","17"," N 23km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c7001a7","0","2009-07-22","55549","Mostly Cloudy","21","17"," NE 16km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c7001a8","0","2009-07-23","55549","30% Chance of Storms","27","18"," NNE 8km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c7001a9","0","2009-07-24","55549","Mostly Cloudy","28","18"," ENE 5km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c7001aa","0","2009-07-25","55549","Partly Cloudy","29","19"," S 11km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c7001ab","0","2009-07-26","55549","Sunny","30","20"," S 13km/h","cond007.gif","false","12:00"
"402881e722964d2c012296549c7001ac","0","2009-07-20","55552","40% Chance of Storms","31","26"," S 23km/h","cond094.gif","false","12:00"
"402881e722964d2c012296549c7001ad","0","2009-07-21","55552","Hot and Humid","32","26"," SSW 24km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001ae","0","2009-07-22","55552","Hot and Humid","32","26"," SW 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001af","0","2009-07-23","55552","Hot and Humid","32","26"," SW 24km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c7001b0","0","2009-07-24","55552","Hot and Humid","32","26"," SW 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001b1","0","2009-07-25","55552","Very Hot","33","27"," SW 19km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001b2","0","2009-07-26","55552","Hot and Humid","36","27"," SW 16km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001b3","0","2009-07-20","55605","Hot and Humid","32","24"," S 18km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001b4","0","2009-07-21","55605","40% Chance Rain Shower","30","23"," S 21km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c8001b5","0","2009-07-22","55605","Partly Cloudy","30","26"," SSE 11km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001b6","0","2009-07-23","55605","Very Hot","34","26"," NNE 13km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001b7","0","2009-07-24","55605","Hot and Humid","32","23"," NE 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001b8","0","2009-07-25","55605","Rain","29","22"," NE 21km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001b9","0","2009-07-26","55605","Rain","27","21"," NNE 26km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001ba","0","2009-07-20","55626","Heavy Rain","30","24"," S 24km/h","cond063.gif","false","12:00"
"402881e722964d2c012296549c8001bb","0","2009-07-21","55626","Rain","31","25"," SSE 21km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001bc","0","2009-07-22","55626","40% Chance Rain Shower","30","26"," S 16km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c8001bd","0","2009-07-23","55626","30% Chance Rain Shower","30","26"," SSW 19km/h","cond108.gif","false","12:00"
"402881e722964d2c012296549c8001be","0","2009-07-24","55626","Hot and Humid","31","26"," SSW 21km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001bf","0","2009-07-25","55626","Hot and Humid","31","26"," SSW 18km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001c0","0","2009-07-26","55626","Hot and Humid","33","27"," S 16km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001c1","0","2009-07-20","55628","Rain","28","23"," SSE 21km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001c2","0","2009-07-21","55628","40% Chance Rain Shower","30","24"," S 19km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c8001c3","0","2009-07-22","55628","Rain","28","23"," SW 23km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001c4","0","2009-07-23","55628","Hazy","28","23"," SW 26km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c8001c5","0","2009-07-24","55628","50% Chance Rain Shower","29","23"," SW 21km/h","cond110.gif","false","12:00"
"402881e722964d2c012296549c8001c6","0","2009-07-25","55628","Hazy","29","24"," SSW 21km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c8001c7","0","2009-07-26","55628","Hot and Humid","31","24"," SSW 18km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001c8","0","2009-07-20","55632","Rain","21","21"," ESE 19km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001c9","0","2009-07-21","55632","Windy","27","20"," SSW 34km/h","cond050.gif","false","12:00"
"402881e722964d2c012296549c8001ca","0","2009-07-22","55632","Windy","28","20"," SSW 34km/h","cond050.gif","false","12:00"
"402881e722964d2c012296549c8001cb","0","2009-07-23","55632","Partly Cloudy","27","21"," SW 26km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001cc","0","2009-07-24","55632","Partly Cloudy","28","22"," SSW 21km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001cd","0","2009-07-25","55632","Mostly Cloudy","26","22"," SSW 18km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c8001ce","0","2009-07-26","55632","30% Chance of Storms","32","22"," SSW 24km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c8001cf","0","2009-07-20","55635","Very Hot","31","23"," S 16km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001d0","0","2009-07-21","55635","Hot and Humid","33","23"," WSW 19km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001d1","0","2009-07-22","55635","Very Hot","32","23"," WSW 19km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001d2","0","2009-07-23","55635","Partly Cloudy","29","24"," W 14km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001d3","0","2009-07-24","55635","Heavy Rain","27","22"," NE 14km/h","cond063.gif","false","12:00"
"402881e722964d2c012296549c8001d4","0","2009-07-25","55635","Rain","21","19"," E 18km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001d5","0","2009-07-26","55635","Rain","21","19"," ESE 11km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001d6","0","2009-07-20","55653","30% Chance of Storms","34","29"," WSW 29km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c8001d7","0","2009-07-21","55653","30% Chance Rain Shower","33","26"," WSW 24km/h","cond108.gif","false","12:00"
"402881e722964d2c012296549c8001d8","0","2009-07-22","55653","Heavy Rain","26","23"," ENE 16km/h","cond063.gif","false","12:00"
"402881e722964d2c012296549c8001d9","0","2009-07-23","55653","40% Chance of Storms","24","23"," SE 16km/h","cond094.gif","false","12:00"
"402881e722964d2c012296549c8001da","0","2009-07-24","55653","Hazy","29","23"," NNE 16km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c8001db","0","2009-07-25","55653","Hazy","28","22"," NE 14km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549c8001dc","0","2009-07-26","55653","Mostly Cloudy","27","22"," ESE 11km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c8001dd","0","2009-07-20","55659","Rain","20","18"," NE 14km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001de","0","2009-07-21","55659","Rain","23","17"," SSW 24km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549c8001df","0","2009-07-22","55659","Mostly Cloudy","26","17"," SW 24km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c8001e0","0","2009-07-23","55659","Mostly Cloudy","23","17"," WSW 24km/h","cond024.gif","false","12:00"
"402881e722964d2c012296549c8001e1","0","2009-07-24","55659","Partly Cloudy","24","17"," WNW 23km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001e2","0","2009-07-25","55659","Partly Cloudy","25","18"," W 21km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001e3","0","2009-07-26","55659","Partly Cloudy","31","18"," WNW 24km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001e4","0","2009-07-20","55674","Sunny","33","22"," W 23km/h","cond007.gif","false","12:00"
"402881e722964d2c012296549c8001e5","0","2009-07-21","55674","Sunny","33","21"," W 18km/h","cond007.gif","false","12:00"
"402881e722964d2c012296549c8001e6","0","2009-07-22","55674","Very Hot","34","23"," W 14km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001e7","0","2009-07-23","55674","Very Hot","34","23"," WSW 24km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001e8","0","2009-07-24","55674","Partly Cloudy","31","18"," W 19km/h","cond003.gif","false","12:00"
"402881e722964d2c012296549c8001e9","0","2009-07-25","55674","Sunny","30","17"," W 19km/h","cond007.gif","false","12:00"
"402881e722964d2c012296549c8001ea","0","2009-07-26","55674","Very Hot","36","21"," W 16km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001eb","0","2009-07-20","55678","40% Chance Rain Shower","28","27"," WSW 21km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c8001ec","0","2009-07-21","55678","Hot and Humid","32","26"," ENE 13km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001ed","0","2009-07-22","55678","Hot and Humid","33","25"," SW 23km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001ee","0","2009-07-23","55678","Hot and Humid","34","25"," SE 11km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001ef","0","2009-07-24","55678","40% Chance Rain Shower","30","24"," ENE 11km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c8001f0","0","2009-07-25","55678","Very Hot","31","24"," NE 13km/h","cond065.gif","false","12:00"
"402881e722964d2c012296549c8001f1","0","2009-07-26","55678","Hot and Humid","33","22"," SSW 19km/h","cond064.gif","false","12:00"
"402881e722964d2c012296549c8001f2","0","2009-07-20","55681","30% Chance Rain Shower","36","29"," SW 23km/h","cond108.gif","false","12:00"
"402881e722964d2c012296549c8001f3","0","2009-07-21","55681","30% Chance of Storms","35","29"," W 21km/h","cond093.gif","false","12:00"
"402881e722964d2c012296549c8001f4","0","2009-07-22","55681","40% Chance Rain Shower","33","28"," W 23km/h","cond109.gif","false","12:00"
"402881e722964d2c012296549c8001f5","0","2009-07-23","55681","Cloudy","30","29"," WSW 24km/h","cond001.gif","false","12:00"
"402881e722964d2c012296549fdb01f6","0","2009-07-24","55681","Rain","28","25"," NW 21km/h","cond005.gif","false","12:00"
"402881e722964d2c012296549fdb01f7","0","2009-07-25","55681","Hazy","30","24"," NE 18km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549fdb01f8","0","2009-07-26","55681","Hazy","29","24"," E 13km/h","cond023.gif","false","12:00"
"402881e722964d2c012296549fdb01f9","0","2009-07-20","55687","Hot and Humid","33","23"," S 18km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb01fa","0","2009-07-21","55687","Very Hot","30","23"," S 21km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb01fb","0","2009-07-22","55687","Mostly Cloudy","29","24"," S 16km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb01fc","0","2009-07-23","55687","Very Hot","33","25"," NE 13km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb01fd","0","2009-07-24","55687","Hot and Humid","31","22"," NE 29km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb01fe","0","2009-07-25","55687","30% Chance of Storms","27","19"," E 31km/h","cond093.gif","false","12:01"
"402881e722964d2c012296549fdb01ff","0","2009-07-26","55687","Rain","23","19"," NE 19km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb0200","0","2009-07-20","55693","Rain","20","19"," SSE 11km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb0201","0","2009-07-21","55693","50% Chance of Rain","22","16"," N 24km/h","cond089.gif","false","12:01"
"402881e722964d2c012296549fdb0202","0","2009-07-22","55693","30% Chance Rain Shower","21","14"," NE 16km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0203","0","2009-07-23","55693","Partly Cloudy","22","15"," ENE 14km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb0204","0","2009-07-24","55693","Mostly Cloudy","24","18"," NNE 10km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0205","0","2009-07-25","55693","Mostly Cloudy","27","19"," NE 8km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0206","0","2009-07-26","55693","Mostly Cloudy","28","21"," NNW 5km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0207","0","2009-07-20","55694","Rain","30","27"," SW 16km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb0208","0","2009-07-21","55694","Hot and Humid","31","24"," NE 16km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0209","0","2009-07-22","55694","Rain","30","22"," SSE 14km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb020a","0","2009-07-23","55694","Hot and Humid","33","23"," E 8km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb020b","0","2009-07-24","55694","Hazy","28","24"," E 13km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb020c","0","2009-07-25","55694","Hazy","29","23"," NE 16km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb020d","0","2009-07-26","55694","30% Chance Rain Shower","29","23"," SSW 21km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb020e","0","2009-07-20","55697","Rain","26","22"," SSE 26km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb020f","0","2009-07-21","55697","40% Chance of Storms","28","24"," S 16km/h","cond094.gif","false","12:01"
"402881e722964d2c012296549fdb0210","0","2009-07-22","55697","Hazy","29","24"," SSW 21km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb0211","0","2009-07-23","55697","Hazy","29","24"," SSW 24km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb0212","0","2009-07-24","55697","Hazy","29","24"," SW 23km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb0213","0","2009-07-25","55697","30% Chance Rain Shower","29","24"," S 23km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0214","0","2009-07-26","55697","50% Chance of Rain","31","24"," S 21km/h","cond089.gif","false","12:01"
"402881e722964d2c012296549fdb0215","0","2009-07-20","55703","Hot and Humid","36","29"," SW 29km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0216","0","2009-07-21","55703","Hot and Humid","36","29"," WSW 26km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0217","0","2009-07-22","55703","30% Chance Rain Shower","31","29"," WNW 18km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0218","0","2009-07-23","55703","30% Chance Rain Shower","28","27"," WSW 23km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0219","0","2009-07-24","55703","Very Hot","30","25"," NNE 14km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb021a","0","2009-07-25","55703","Partly Cloudy","30","25"," ENE 18km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb021b","0","2009-07-26","55703","Hazy","28","24"," E 13km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb021c","0","2009-07-20","55704","50% Chance Rain Shower","24","17"," SE 18km/h","cond110.gif","false","12:01"
"402881e722964d2c012296549fdb021d","0","2009-07-21","55704","Rain","17","14"," E 29km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb021e","0","2009-07-22","55704","Mostly Cloudy","16","14"," ENE 21km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb021f","0","2009-07-23","55704","Partly Cloudy","19","15"," NE 8km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb0220","0","2009-07-24","55704","Mostly Cloudy","24","17"," NNW 3km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0221","0","2009-07-25","55704","Partly Cloudy","26","19"," NNW 13km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb0222","0","2009-07-26","55704","Mostly Cloudy","28","21"," WNW 8km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0223","0","2009-07-20","55705","Partly Cloudy","25","16"," NNE 13km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb0224","0","2009-07-21","55705","Rain","18","17"," NNE 10km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb0225","0","2009-07-22","55705","Mostly Cloudy","23","17"," E 11km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0226","0","2009-07-23","55705","Partly Cloudy","27","17"," NNE 11km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb0227","0","2009-07-24","55705","Mostly Cloudy","29","19"," NNE 5km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0228","0","2009-07-25","55705","Partly Cloudy","31","20"," W 11km/h","cond003.gif","false","12:01"
"402881e722964d2c012296549fdb0229","0","2009-07-26","55705","Very Hot","32","22"," W 14km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb022a","0","2009-07-20","55716","Hot and Humid","35","27"," SW 14km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb022b","0","2009-07-21","55716","Hot and Humid","37","29"," SE 14km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb022c","0","2009-07-22","55716","30% Chance of Storms","36","26"," SW 21km/h","cond093.gif","false","12:01"
"402881e722964d2c012296549fdb022d","0","2009-07-23","55716","Hot and Humid","36","26"," S 16km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb022e","0","2009-07-24","55716","30% Chance Rain Shower","31","24"," NE 18km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb022f","0","2009-07-25","55716","Very Hot","33","24"," NE 14km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb0230","0","2009-07-26","55716","Rain","27","20"," SSE 14km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb0231","0","2009-07-20","55718","30% Chance Rain Shower","34","27"," S 24km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0232","0","2009-07-21","55718","Hot and Humid","34","28"," SSW 19km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0233","0","2009-07-22","55718","Hot and Humid","33","28"," SW 24km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0234","0","2009-07-23","55718","Hot and Humid","34","28"," SW 29km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0235","0","2009-07-24","55718","Hot and Humid","36","29"," SW 24km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0236","0","2009-07-25","55718","Very Hot","35","30"," SW 21km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb0237","0","2009-07-26","55718","Hot and Humid","39","31"," SSW 16km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0238","0","2009-07-20","55728","30% Chance of Storms","28","25"," SSE 24km/h","cond093.gif","false","12:01"
"402881e722964d2c012296549fdb0239","0","2009-07-21","55728","30% Chance of Storms","28","25"," SSE 18km/h","cond093.gif","false","12:01"
"402881e722964d2c012296549fdb023a","0","2009-07-22","55728","Hazy","29","24"," SSW 11km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb023b","0","2009-07-23","55728","Hazy","28","24"," SSW 14km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb023c","0","2009-07-24","55728","Mostly Cloudy","28","24"," W 13km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb023d","0","2009-07-25","55728","Mostly Cloudy","29","24"," SW 6km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb023e","0","2009-07-26","55728","Hot and Humid","34","25"," WNW 11km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb023f","0","2009-07-20","55733","30% Chance Rain Shower","28","25"," S 19km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0240","0","2009-07-21","55733","30% Chance of Storms","29","25"," S 13km/h","cond093.gif","false","12:01"
"402881e722964d2c012296549fdb0241","0","2009-07-22","55733","Hazy","29","24"," SW 14km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb0242","0","2009-07-23","55733","Hazy","29","24"," SW 16km/h","cond023.gif","false","12:01"
"402881e722964d2c012296549fdb0243","0","2009-07-24","55733","Mostly Cloudy","29","24"," WSW 13km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0244","0","2009-07-25","55733","Mostly Cloudy","29","24"," WSW 13km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb0245","0","2009-07-26","55733","Hot and Humid","33","24"," W 11km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0246","0","2009-07-20","55734","Hot and Humid","36","29"," WSW 19km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0247","0","2009-07-21","55734","30% Chance Rain Shower","34","28"," ESE 6km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb0248","0","2009-07-22","55734","Hot and Humid","32","25"," SE 16km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb0249","0","2009-07-23","55734","30% Chance Rain Shower","33","24"," E 14km/h","cond108.gif","false","12:01"
"402881e722964d2c012296549fdb024a","0","2009-07-24","55734","Very Hot","31","24"," ENE 14km/h","cond065.gif","false","12:01"
"402881e722964d2c012296549fdb024b","0","2009-07-25","55734","Hot and Humid","32","26"," NE 14km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb024c","0","2009-07-26","55734","Hot and Humid","31","26"," SSW 13km/h","cond064.gif","false","12:01"
"402881e722964d2c012296549fdb024d","0","2009-07-20","55735","Rain","18","9"," SSE 14km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb024e","0","2009-07-21","55735","Mostly Cloudy","18","11"," NW 16km/h","cond024.gif","false","12:01"
"402881e722964d2c012296549fdb024f","0","2009-07-22","55735","50% Chance of Drizzle","11","9"," NNE 21km/h","cond134.gif","false","12:01"
"402881e722964d2c012296549fdb0250","0","2009-07-23","55735","Drizzle","16","9"," E 21km/h","cond058.gif","false","12:01"
"402881e722964d2c012296549fdb0251","0","2009-07-24","55735","Rain","17","9"," ESE 23km/h","cond005.gif","false","12:01"
"402881e722964d2c012296549fdb0252","0","2009-07-25","55735","Rain","14","6"," N 19km/h","cond005.gif","false","12:01"
